x_GeneFamily	Saliva_5_Repeat_S22_R1_001_kneaddata_paired_1_Abundance_RPKs	Saliva_5_Repeat_S22_R1_001_kneaddata_paired_2_Abundance_RPKs	Saliva_5__Repeat_Reagent_blank_control_S21_R1_001_kneaddata_pai	Saliva_5__Repeat_Reagent_blank_control_S21_R1_001_kneaddata_p_1	Saliva_Reagent_Blank_control_S20_R1_001_kneaddata_paired_1_Abun	Saliva_Reagent_Blank_control_S20_R1_001_kneaddata_paired_2_Abun	Saliva_Sample_No_11_S7_R1_001_kneaddata_paired_1_Abundance_RPKs	Saliva_Sample_No_11_S7_R1_001_kneaddata_paired_2_Abundance_RPKs	Saliva_Sample_No_12_S8_R1_001_kneaddata_paired_1_Abundance_RPKs	Saliva_Sample_No_12_S8_R1_001_kneaddata_paired_2_Abundance_RPKs	Saliva_Sample_No_13_S9_R1_001_kneaddata_paired_1_Abundance_RPKs	Saliva_Sample_No_13_S9_R1_001_kneaddata_paired_2_Abundance_RPKs	Saliva_Sample_No_14_S10_R1_001_kneaddata_paired_1_Abundance_RPK	Saliva_Sample_No_14_S10_R1_001_kneaddata_paired_2_Abundance_RPK	Saliva_Sample_No_15_S11_R1_001_kneaddata_paired_1_Abundance_RPK	Saliva_Sample_No_15_S11_R1_001_kneaddata_paired_2_Abundance_RPK	Saliva_Sample_No_16_S12_R1_001_kneaddata_paired_1_Abundance_RPK	Saliva_Sample_No_16_S12_R1_001_kneaddata_paired_2_Abundance_RPK	Saliva_Sample_No_17_S13_R1_001_kneaddata_paired_1_Abundance_RPK	Saliva_Sample_No_17_S13_R1_001_kneaddata_paired_2_Abundance_RPK	Saliva_Sample_No_18_S14_R1_001_kneaddata_paired_1_Abundance_RPK	Saliva_Sample_No_18_S14_R1_001_kneaddata_paired_2_Abundance_RPK	Saliva_Sample_No_19_S15_R1_001_kneaddata_paired_1_Abundance_RPK	Saliva_Sample_No_19_S15_R1_001_kneaddata_paired_2_Abundance_RPK	Saliva_Sample_No_20_S16_R1_001_kneaddata_paired_1_Abundance_RPK	Saliva_Sample_No_20_S16_R1_001_kneaddata_paired_2_Abundance_RPK	Saliva_Sample_No_21_S17_R1_001_kneaddata_paired_1_Abundance_RPK	Saliva_Sample_No_21_S17_R1_001_kneaddata_paired_2_Abundance_RPK	Saliva_Sample_No_22_S18_R1_001_kneaddata_paired_1_Abundance_RPK	Saliva_Sample_No_22_S18_R1_001_kneaddata_paired_2_Abundance_RPK	Saliva_Sample_No_23_S19_R1_001_kneaddata_paired_1_Abundance_RPK	Saliva_Sample_No_23_S19_R1_001_kneaddata_paired_2_Abundance_RPK	Saliva_Sample_No_3_S1_R1_001_kneaddata_paired_1_Abundance_RPKs	Saliva_Sample_No_3_S1_R1_001_kneaddata_paired_2_Abundance_RPKs	Saliva_Sample_No_4_S2_R1_001_kneaddata_paired_1_Abundance_RPKs	Saliva_Sample_No_4_S2_R1_001_kneaddata_paired_2_Abundance_RPKs	Saliva_Sample_No_5_S3_R1_001_kneaddata_paired_1_Abundance_RPKs	Saliva_Sample_No_5_S3_R1_001_kneaddata_paired_2_Abundance_RPKs	Saliva_Sample_No_6_S4_R1_001_kneaddata_paired_1_Abundance_RPKs	Saliva_Sample_No_6_S4_R1_001_kneaddata_paired_2_Abundance_RPKs	Saliva_Sample_No_7_S5_R1_001_kneaddata_paired_1_Abundance_RPKs	Saliva_Sample_No_7_S5_R1_001_kneaddata_paired_2_Abundance_RPKs	Saliva_Sample_No_9_S6_R1_001_kneaddata_paired_1_Abundance_RPKs	Saliva_Sample_No_9_S6_R1_001_kneaddata_paired_2_Abundance_RPKs	Tissue_Reagent_Blank_control_1_S45_R1_001_kneaddata_paired_1_Ab	Tissue_Reagent_Blank_control_1_S45_R1_001_kneaddata_paired_2_Ab	Tissue_Reagent_Blank_control_2_S46_R1_001_kneaddata_paired_1_Ab	Tissue_Reagent_Blank_control_2_S46_R1_001_kneaddata_paired_2_Ab	Tissue_Sample_No_10_S31_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_10_S31_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_11_S32_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_11_S32_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_12_S33_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_12_S33_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_13_S34_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_13_S34_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_14_S35_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_14_S35_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_15_S36_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_15_S36_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_16_S37_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_16_S37_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_17_S38_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_17_S38_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_18_S39_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_18_S39_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_19_S40_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_19_S40_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_20_S41_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_20_S41_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_21_S42_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_21_S42_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_22_S43_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_22_S43_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_23_S44_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_23_S44_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_2_S23_R1_001_kneaddata_paired_1_Abundance_RPKs	Tissue_Sample_No_2_S23_R1_001_kneaddata_paired_2_Abundance_RPKs	Tissue_Sample_No_3_S24_R1_001_kneaddata_paired_1_Abundance_RPKs	Tissue_Sample_No_3_S24_R1_001_kneaddata_paired_2_Abundance_RPKs	Tissue_Sample_No_4_S25_R1_001_kneaddata_paired_1_Abundance_RPKs	Tissue_Sample_No_4_S25_R1_001_kneaddata_paired_2_Abundance_RPKs	Tissue_Sample_No_5_S26_R1_001_kneaddata_paired_1_Abundance_RPKs	Tissue_Sample_No_5_S26_R1_001_kneaddata_paired_2_Abundance_RPKs	Tissue_Sample_No_6_S27_R1_001_kneaddata_paired_1_Abundance_RPKs	Tissue_Sample_No_6_S27_R1_001_kneaddata_paired_2_Abundance_RPKs	Tissue_Sample_No_7_S28_R1_001_kneaddata_paired_1_Abundance_RPKs	Tissue_Sample_No_7_S28_R1_001_kneaddata_paired_2_Abundance_RPKs	Tissue_Sample_No_8_S29_R1_001_kneaddata_paired_1_Abundance_RPKs	Tissue_Sample_No_8_S29_R1_001_kneaddata_paired_2_Abundance_RPKs	Tissue_Sample_No_9_S30_R1_001_kneaddata_paired_1_Abundance_RPKs	Tissue_Sample_No_9_S30_R1_001_kneaddata_paired_2_Abundance_RPKs
4.1.2.21	0	0	0	0	0	0	0	0	4.774674181	13.72640419	2.449660584	2.490345909	6.090031032	7.366065482	0	0	0	4.184102006	0	0	8.654279618	17.73924827	6.090948049	4.361665588	0	0	0	2.330914133	17.647278	4.955950141	8.101732533	7.936343509	10.79166179	20.23972186	14.52674011	26.33638239	0	0	0	0	13.79778593	8.573192473	15.25002968	23.78820621	0	0	3.072601326	5.192270598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.04918215	10.27679216	0	0	0	0	0	0	0	0	0	0	6.734016277	0	0	0	0
4.1.2.22	0	0	0	0	0	0	33.0846395	43.6742151	1.922254513	2.254794298	8.665193962	7.140939555	16.58839844	18.58511508	18.95948373	22.16350978	0	0	21.43072253	21.30724176	0	0	10.3126931	22.13262911	29.56524878	22.69935586	0	0	15.72123471	16.74823429	20.45672226	13.12030531	34.04026757	26.54676732	0	0	2.839833586	0	11.36781146	19.13364166	203.915703	195.9731788	11.83419416	21.31219403	0	0	49.91245716	27.33508286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.2.25	0	0	0	0	0	5.270101375	116.4480281	129.4877822	328.4880319	274.2733475	210.1121941	243.5757927	87.46245869	110.173289	268.7541164	269.4592773	1236.516914	1271.639192	288.7453544	203.7232947	180.9562884	193.9406211	204.2629897	248.7624973	187.1774409	247.0049649	1595.606634	1518.034242	808.9085367	820.9811404	173.4193354	170.7242229	1635.839113	1667.475019	693.6900439	754.7930464	19.49820035	28.15076165	538.1829994	599.8450061	114.1071982	83.60339754	395.6108653	406.4451232	0	0	126.8753934	99.11556342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.97615526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.2.29	0	0	0	0	0	0	4.888335297	6.284524545	0	0	0	0	8.568015367	0	0	0	0	0	5.800767981	7.184941763	0	3.677977938	0	0	19.76903774	26.61820294	0	0	0	0	7.772005131	3.987225094	0	0	0	0	0	0	0	0	3.606924831	3.520754445	6.362679217	7.119320322	0	0	6.329097025	6.832896819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.2.4	0	0	0	0	0	0	574.4722522	640.0996768	334.4639295	433.0478626	458.226968	453.5452554	243.998225	302.6548649	502.794459	552.2166946	2750.344107	2687.644243	477.3216921	465.2404158	363.8484848	318.7700544	512.9931194	572.2132283	293.96482	296.4257933	707.0272282	767.2169605	400.7258266	404.4626053	270.6230771	232.2748907	1073.471163	1013.242688	739.3999035	724.8462711	40.73484802	33.2828031	1923.91924	1836.913773	413.660989	434.18594	1055.83766	994.5285692	0	0	246.4607558	244.1237603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.2.40	0	0	0	0	0	0	20.44691616	15.41855602	19.57203291	170.6383525	78.4486308	57.30933002	48.57444048	33.82664148	12.73662117	5.78495436	21.94398928	25.51933573	8.314739266	2.238149149	4.420927713	3.415167853	3.47610831	7.031109411	12.088332	6.422654223	194.2135152	198.7911464	56.08242271	54.70732226	72.22075526	90.20968584	427.2017316	34.552614	229.1354952	230.2736042	6.009623267	18.77599886	52.45117785	45.04594689	99.30106699	78.39568477	37.04999833	43.80053878	0	0	123.6112434	102.5974139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.818415618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.225885226	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.2.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.867516648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.477483607	0	0	0	0	0	0	0	0
4.1.2.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.04372638	13.08649069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.2.48	0	0	0	0	0	0	0	0	2.210682306	1.175481203	2.783765076	2.100876218	0	1.469179014	1.39414287	1.56906831	0	0	1.905807244	0	0	0	1.152478693	0	0	0	0	0	1.302349637	0.947605918	0	0	0	0	0	0	0	0	0	0	4.60910034	3.620558305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.01202004	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00605798	20.01314409	17.02205608	0	30.28202191	25.00775571	0	0	0	0	0	0	0	0	0	0	0	7.843708924	0	0	0	0
4.1.2.5	0	0	0	0	0	0	21.70965544	40.5405853	19.51242312	25.85124134	3.904322365	0	6.57657428	4.214430097	22.56614037	11.61865426	0	0	11.53094743	9.726820246	61.75995808	67.98176612	1.528911459	0	3.489894218	2.899314	20.63524506	95.02943335	5.641303087	4.254711232	22.73348376	24.79321384	0	0	3.517636395	0	0	0	0	2.525734041	36.18003876	34.1043359	14.53413387	14.28405682	0	0	15.97385405	21.02657847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.267973856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.2.50	0	0	0	0	0	0	13.43813031	33.85193349	73.4630796	70.10616811	35.55177129	41.02410729	48.91946255	65.14774732	226.4386087	249.3712645	154.5809962	197.6470733	31.53729461	19.7516834	79.16457523	102.2620426	7.731495067	7.502837874	9.699932195	22.72881303	177.6947433	157.6920609	121.468301	123.7877035	148.5333286	134.6908192	251.1391548	215.6784648	231.1287098	283.1579678	27.96086997	31.60121891	291.4209783	318.3562464	12.52152603	12.668195	210.3536129	177.7058558	0	0	40.79097263	28.44244937	0	0	0	0	0	0	0	0	0	0	5.961265103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.858637845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.2.52	0	0	0	0	0	0	8.751553889	5.516757605	0	0	7.603436379	6.326256708	11.33040253	8.495435593	26.7139655	29.9094309	0	0	0	0	0	0	6.362947993	2.456186599	12.07737123	14.88497711	0	0	7.054734818	3.651351972	6.366189432	0	0	0	0	0	0	0	0	0	12.72104617	7.623982041	0	0	0	0	19.53929556	15.03074915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.2.9	0	0	0	0	0	0	63.58256191	56.81906322	0	96.84271635	0	7.140939555	16.58839844	13.64677475	5.428173664	5.57106051	12.93868628	13.34844944	21.99810472	23.35814697	0	0	27.08542454	18.14026581	42.58825092	38.91501357	107.8326223	97.97091879	10.94454475	12.17044628	28.15815682	28.87404246	329.1946932	28.90247978	123.1744188	128.9058245	9.085153902	7.900615836	27.62536221	23.43396364	197.0527999	192.0669288	77.96232541	88.10853285	0	0	78.32138399	46.39862731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.3.1	0	0	0	0	0	0	0	0	0	0	0	0	5.362716267	0	10.10117278	6.315468048	0	0	0	0	0	0	0	0	26.93566027	24.81298315	0	0	0	5.165894899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.3.16	0	0	0	0	0	0	59.12758789	65.009403	55.15918097	82.38611336	50.53713741	71.39694701	75.19980085	71.51149518	48.66890049	57.42931056	1.468428781	5.971485	31.84594086	27.36864517	51.38169232	40.30809722	56.28472534	45.01202596	118.7576718	133.4488594	147.0619972	158.570622	45.27608337	54.91093893	68.37566348	59.83919938	169.1808384	72.03436386	136.9172217	154.5086345	25.49802399	19.99221807	55.93133526	68.39481252	97.52058567	135.7242672	108.9366213	112.3504398	0	0	29.96613036	27.29023315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.15523629	6.205948402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.3.17	10.82767687	0	0	0	0	0	4.555903216	0	0	0	0	0	0	11.47479785	3.986716225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.3.27	0	0	0	0	0	0	199.2070482	172.956982	333.3488707	336.2958488	178.2904027	211.6986411	239.2946678	259.0289351	81.16606404	91.27287389	68.25159995	63.90610588	206.5410541	181.7000719	74.04882764	80.63511785	100.1603239	83.38403652	117.9571444	155.3033298	125.2496362	93.63731389	133.7969126	123.346994	158.951764	152.4129154	198.8060942	235.0988063	170.6473308	173.8639934	35.03204359	44.46512202	130.2716684	156.736916	242.4772158	193.0701597	144.271773	182.9496289	0	0	217.6480845	185.9747593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.12805824	2.941176471	0	0	0	0	0	0	0	0	10.78648647	4.753515586	3.51337776	7.914756102	1.800169247	0	0	0	0	0	0	0	0	0	0	7.454351204	0	0	0	0
4.1.3.3	0	0	0	0	0	0	30.75029344	23.35682228	15.38841346	23.59967384	116.8617389	105.2054472	47.28768352	41.90946644	6.060488656	13.97263307	74.12414696	82.64523404	38.91915191	45.37089939	5.870832493	20.84651597	4.182351224	3.835416419	11.10259606	10.3320785	246.9543281	257.298738	21.61300052	29.03626721	13.7700265	19.13361209	325.558371	291.6040694	30.83798207	38.02051229	5.030312498	0	46.91536146	51.06291781	15.80570649	57.67205146	2.009099683	12.13519424	0	0	48.54301954	57.13958461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.3.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.082198548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.3.34	0	0	0	0	0	0	2.413278651	0	2.426859892	0	0	0	0	0	0	0	0	0	0	0	1.83879559	0	0	0	0	0	0	0	0	0	0	0	0	0	5.119675697	3.957276871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.3.36	0	0	0	0	0	0	3.859419519	7.495411718	45.09053745	71.41515695	70.22198136	9.289511171	68.40674964	60.33235682	19.86784567	29.07187286	57.85311472	80.6111021	40.277644	32.39608912	0	3.439001689	24.07423432	9.621209138	31.30717064	35.23208353	152.3797135	172.4230143	27.46857361	76.57325077	35.21835725	0	88.83811806	148.3454805	56.53542556	40.09542463	0	0	29.3726536	35.8983914	32.79958113	15.24287252	8.798586001	23.15361352	0	0	34.65639712	37.56796738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.3.38	0	0	0	0	0	0	76.24158258	66.51984242	29.18090965	30.35305572	26.22096873	32.40166596	70.49977024	69.83490726	33.68405798	29.60533648	7.786948608	0	30.68889588	36.23228931	20.13503344	12.43501091	4.000018963	28.55405104	30.99554658	32.65788844	5.345552986	7.401643207	14.75351836	3.305083308	48.06616269	38.93657845	8.388252517	10.55158057	28.96826416	32.46970255	7.81947306	10.47149123	17.4403074	15.10165449	15.72828706	16.5549822	42.57409739	65.33596744	0	0	51.99639482	27.8805602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.3.39	0	0	0	0	0	0	7.151161179	11.51565576	0	0	0	0	0	0	16.8964639	11.10769115	0	0	92.54897908	83.93610305	0	0	0	0	3.947196358	1.976613921	0	0	3.515357492	2.381764168	2.585940205	0	3.894459571	3.703783121	7.324214394	5.695645921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.3.4	0	0	0	0	0	0	2.418876976	0	0	0	0	0	2.824225415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.957831947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.3.40	0	0	0	0	0	0	0	4.878077799	0	4.273542183	8.333333333	0	32.07921315	24.37879133	0	0	0	0	0	6.077785136	0	0	0	0	0	12.66579643	0	0	0	0	0	0	0	0	0	0	0	4.799045379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.3.6	0	0	0	0	0	0	26.61302359	4.190033201	20.14070109	308.4496528	58.56844646	66.5006227	12.19215803	19.56749199	96.06569058	108.5235813	37.32373575	33.04697463	142.1021534	133.4544696	16.93240582	1.046344441	14.21764865	12.33348374	0	0	417.1442739	411.711075	27.97050099	14.11696092	99.06521414	99.74326628	840.9693878	0.697494452	517.9912679	540.5761577	8.786402577	12.34207857	167.8976159	163.8998938	129.2310467	141.0187951	25.04954171	33.52064014	0	0	46.05089173	24.7883857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.526892543	0
4.1.99.1	0	0	0	0	0	0	0	2.683897468	2.88213206	0	3.080367428	21.5345738	0	0	5.73766378	6.84850853	0	0	0	0	6.256799239	14.46713747	0	0	2.881898876	0	0	5.065791907	3.478909509	4.071597278	4.471919302	0	3.875793005	0	4.47262961	5.665947032	0	0	0	0	8.151727869	8.151371657	0	0	0	0	0	3.179632652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.99.12	0	0	0	0	0	0	213.6105168	217.9297156	97.77622844	86.24936463	146.7724477	135.2536579	162.6835261	183.0559765	32.5914718	27.23099584	132.087115	110.490867	290.2813909	282.3818101	80.94146992	57.25063321	83.49436013	92.64079144	76.71325903	89.52658316	147.430227	116.3949941	161.4865973	250.399076	59.27774951	71.02625275	67.8806938	72.12438014	69.91208627	59.42813894	15.40792491	18.24922623	160.7325597	203.8512948	178.0105168	194.9072132	97.89787917	98.12767982	0	0	86.33361243	86.62775531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.99.14	0	0	0	0	0	0	0	0	2.018255405	0	0	0	0	0	8.357286544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.423270447	0	0	0	4.563445901	6.68890646	0	0	2.938483763	1.501360592	1.826862362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.99.17	0	0	0	0	0	0	28.63818761	22.74248177	9.527591815	0	72.06658065	88.66992852	7.455271746	13.43495428	42.81009287	47.89142227	0	0	184.8888118	191.3787796	0	0	13.41600048	13.71557168	16.37474627	19.90780927	292.994976	294.5503855	34.16412988	35.52788197	0	0	117.8721173	103.9057742	66.48487083	72.71989247	6.108182875	12.67883063	0	0	4.610331821	3.191162192	6.246340749	0	0	0	63.29276531	63.35973851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.756097561	9.708737864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.99.18	0	0	0	0	0	0	2.759150008	0	12.30037132	2.011782257	3.029326466	1.403675401	0	0	0	0	0	0	0	3.800356819	0	0	0	0	0	0	0	0	0	0	4.282624231	4.991010092	0	0	0	5.80361399	0	0	0	0	3.499617827	0	0	0	0	0	2.163795473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.99.19	0	0	0	0	0	0	0	6.538428358	3.350376444	0	8.220129905	6.789202086	2.871254948	2.818779013	4.211723708	3.485961313	0	0	31.04040915	18.18581432	6.610084826	0	5.243993696	0	0	0	28.99502322	14.93223723	7.398735221	5.680270243	25.020078	14.60448653	9.443913824	11.70000241	22.55975241	23.80088905	0	1.181638406	29.06994232	34.09840728	20.512828	31.79866924	0	0	0	0	8.62268256	16.12867756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.99.2	0	0	0	0	0	2.538071066	16.45320717	18.84765572	8.098092278	10.70072058	6.1040119	0	23.91519128	29.46458184	2.525252525	0	0	0	27.57854368	37.34594602	0	3.27827134	0	5.433787976	81.20140679	67.71522144	0	0	12.45359838	26.70449536	9.134095112	6.708640132	0	2.487562189	0	0	0	0	0	0	15.81337754	36.64468931	0	0	0	0	11.52274931	10.5659113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.99.22	0	0	0	0	0	0	22.67435933	15.82122756	252.7276864	244.4402526	114.1279426	149.0217008	113.1285	116.613824	282.5068396	289.9804353	1087.22539	1051.441998	138.5084711	154.7908035	260.8919847	268.979762	161.4723668	165.0989954	86.71083918	73.58434326	1233.566802	1232.622424	665.3991317	672.9850836	117.8762112	140.914067	1565.158015	1559.566322	627.5590353	634.5975622	25.10296526	26.3967041	568.0581026	581.4069318	157.1314886	119.0602639	591.9952989	538.0752863	0	0	130.3523535	126.4150929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.99.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.242152466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
